"","V","W","delta1","delta2","delta3","R"
"2157",0.12631182306822,0.372230250081724,TRUE,FALSE,TRUE,0.0858355020172894
"2158",0.391854329882764,0,FALSE,TRUE,FALSE,0.0927619802765548
"2159",0.0662123918089671,0,FALSE,FALSE,FALSE,0.0519606403307989
"2160",0.213268471392108,0,FALSE,TRUE,FALSE,0.102390363859013
"2161",0.154259670327795,0.272373779071495,TRUE,FALSE,FALSE,0.0774236455094069
"2162",0.282160298214912,0,FALSE,FALSE,FALSE,0.0965163337532431
"2163",0.215049173597714,0,FALSE,TRUE,FALSE,0.105918727302924
"2164",0.13273344751329,0.183699824102223,TRUE,FALSE,FALSE,0.0852851713541895
"2165",0.0854767963574004,0.542090057467526,TRUE,FALSE,FALSE,0.0991155198775232
"2166",0.351801810213632,0,FALSE,TRUE,FALSE,0.0848005267092958
"2167",0.369831179242689,0,FALSE,TRUE,FALSE,0.122662708233111
"2168",0.126166476953242,0.61,TRUE,FALSE,FALSE,0.103239433933049
"2169",0.143517603406677,0,FALSE,TRUE,FALSE,0.0509913861518726
"2170",0.129753864377433,0.233607654646039,TRUE,FALSE,FALSE,0.143704442959279
"2171",0.197810886577647,0,FALSE,TRUE,FALSE,0.0703357731224969
"2172",0.357919636976259,0,FALSE,TRUE,FALSE,0.0767544558504596
"2173",0.151264569887836,0.61,TRUE,FALSE,FALSE,0.103087225044146
"2174",0.120110040996224,0,FALSE,FALSE,FALSE,0.0623056285548955
"2175",0.107745297336766,0.319652378791943,TRUE,FALSE,FALSE,0.0760162880178541
"2176",0.0787396187477116,0.61,TRUE,FALSE,FALSE,0.110770511161536
"2177",0.149031144101577,0.285466619720682,TRUE,FALSE,FALSE,0.0551184021867812
"2178",0.29094775873985,0,FALSE,TRUE,FALSE,0.0798905982403085
"2179",0.120280610118821,0.166900081716713,TRUE,FALSE,TRUE,0.0947122542886063
"2180",0.279796867947909,0,FALSE,TRUE,FALSE,0.106626858306117
"2181",0.0747854889370501,0,FALSE,FALSE,FALSE,0.0500401170458645
"2182",0.0809148845222274,0.233243801380753,TRUE,FALSE,TRUE,0.133304567355663
"2183",0.61,0,FALSE,FALSE,FALSE,0.0786413739202544
"2184",0.136791006865191,0.288631653506309,TRUE,FALSE,FALSE,0.117906574252993
"2185",0.111869204212973,0.61,TRUE,FALSE,FALSE,0.0596275815507397
"2186",0.152143457190162,0.61,TRUE,FALSE,FALSE,0.0687227906193584
"2187",0.10341379178955,0.449327591176958,TRUE,FALSE,TRUE,0.130161414598115
"2188",0.238472472276503,0,FALSE,TRUE,FALSE,0.082165274838917
"2189",0.19150863441173,0,FALSE,FALSE,FALSE,0.0720999037614092
"2190",0.0506762825735076,0.342190352245234,TRUE,FALSE,FALSE,0.0907536828657612
"2191",0.25201328520695,0,FALSE,TRUE,FALSE,0.0546892573358491
"2192",0.169395930570282,0.61,TRUE,FALSE,FALSE,0.149675742769614
"2193",0.393869788193263,0.485470776632428,TRUE,FALSE,FALSE,0.142278304509819
"2194",0.17551078951079,0,FALSE,TRUE,FALSE,0.140843503712676
"2195",0.283845639807138,0,FALSE,FALSE,FALSE,0.127323438017629
"2196",0.094907221397878,0.107065281341784,TRUE,FALSE,FALSE,0.0911498791305348
"2197",0.183144184613895,0,FALSE,TRUE,FALSE,0.0907678903313354
"2198",0.192622716235928,0,FALSE,FALSE,FALSE,0.0613219418330118
"2199",0.229232614891045,0.275047788536176,TRUE,FALSE,FALSE,0.104102704348043
"2200",0.204890636662647,0.21113069425337,TRUE,FALSE,FALSE,0.115644649835303
"2201",0.115450357805895,0.408852266724398,TRUE,FALSE,FALSE,0.0589108895976096
"2202",0.231258675456047,0,FALSE,FALSE,FALSE,0.0976795037277043
"2203",0.133992643358504,0.369890740560368,TRUE,FALSE,FALSE,0.0867153570987284
"2204",0.519267972831247,0,FALSE,TRUE,FALSE,0.0848843361018226
"2205",0.190295787148807,0,FALSE,TRUE,FALSE,0.124723767791875
"2206",0.0920947487064216,0.308289304391501,TRUE,FALSE,TRUE,0.139395223953761
"2207",0.102995153743626,0,FALSE,FALSE,FALSE,0.0875206149183214
"2208",0.110575547468961,0.15659597168444,TRUE,FALSE,TRUE,0.0684021396562457
"2209",0.228962830174563,0,FALSE,TRUE,FALSE,0.086397251021117
"2210",0.0626958199455766,0.545103463092806,TRUE,FALSE,TRUE,0.114016935531981
"2211",0.191228948092096,0.271038108994253,TRUE,FALSE,FALSE,0.0860932239098474
"2212",0.0921650887932899,0,FALSE,FALSE,FALSE,0.0894112035166472
"2213",0.0979572377854239,0.27466487607453,TRUE,FALSE,FALSE,0.144243897427805
"2214",0.201494061734383,0,FALSE,TRUE,FALSE,0.112384741636924
"2215",0.0585277698299295,0.124735040550276,TRUE,FALSE,TRUE,0.108485916745849
"2216",0.123790653608739,0,FALSE,FALSE,FALSE,0.0517275474965572
"2217",0.107964935916477,0,FALSE,TRUE,FALSE,0.104281179676764
"2218",0.0832453662800329,0.268935612909848,TRUE,FALSE,TRUE,0.0734076752094552
"2219",0.151111678988673,0,FALSE,FALSE,FALSE,0.147632763790898
"2220",0.0824953008952034,0.403592169956016,TRUE,FALSE,FALSE,0.0521477944450453
"2221",0.18670884132241,0.250488111549614,TRUE,FALSE,TRUE,0.143876890023239
"2222",0.536965007764354,0,FALSE,TRUE,FALSE,0.0911589065333828
"2223",0.254769300586858,0,FALSE,TRUE,FALSE,0.0860117501812056
"2224",0.295534396995844,0.61,TRUE,FALSE,FALSE,0.068598223105073
"2225",0.145346599154987,0,FALSE,FALSE,FALSE,0.126678617787547
"2226",0.0634419520761267,0.339529034448788,TRUE,FALSE,FALSE,0.0816462298389524
"2227",0.128498305124231,0,FALSE,FALSE,FALSE,0.112046468560584
"2228",0.0580811947524111,0.61,TRUE,FALSE,FALSE,0.0691343440907076
"2229",0.204645088363439,0.61,TRUE,FALSE,FALSE,0.0548504706472158
"2230",0.153899517249335,0,FALSE,FALSE,FALSE,0.142022954020649
"2231",0.109104302447929,0.217334415488721,TRUE,FALSE,TRUE,0.112859239499085
"2232",0.200073724077083,0,FALSE,FALSE,FALSE,0.146223275619559
"2233",0.146401869936002,0.293508899496359,TRUE,FALSE,FALSE,0.140520816855133
"2234",0.0946389236661991,0.140360059658997,TRUE,FALSE,FALSE,0.130832801782526
"2235",0.241812399932489,0,FALSE,TRUE,FALSE,0.0546934049576521
"2236",0.14676041712258,0.336233030527647,TRUE,FALSE,FALSE,0.0729045734042302
"2237",0.0831343744173452,0.154106289106332,TRUE,FALSE,FALSE,0.129410749580711
"2238",0.0538237256281874,0.61,TRUE,FALSE,FALSE,0.120748535869643
"2239",0.132933097697424,0.155014189393218,TRUE,FALSE,FALSE,0.122583136777394
"2240",0.261547274362511,0.61,TRUE,FALSE,FALSE,0.0919872477417812
"2241",0.0861529382932198,0.312810556554095,TRUE,FALSE,TRUE,0.146860009711236
"2242",0.0834683813853189,0,FALSE,FALSE,FALSE,0.0609682719921693
"2243",0.15445673117562,0,FALSE,TRUE,FALSE,0.0756087028654292
"2244",0.0816735332340924,0.256361121112481,TRUE,FALSE,TRUE,0.0743093826575205
"2245",0.213304976583458,0,FALSE,FALSE,FALSE,0.101379616302438
"2246",0.145552144693615,0,FALSE,TRUE,FALSE,0.136855657701381
"2247",0.331787282275036,0,FALSE,FALSE,FALSE,0.128486667899415
"2248",0.35429823887137,0.499046560937253,TRUE,FALSE,FALSE,0.104249306884594
"2249",0.243455025337999,0,FALSE,TRUE,FALSE,0.109182444703765
"2250",0.139874854111716,0.61,TRUE,FALSE,FALSE,0.0519105357350782
"2251",0.0762063103672602,0.61,TRUE,FALSE,FALSE,0.0952274869661778
"2252",0.164301594459623,0.443874601789235,TRUE,FALSE,FALSE,0.0754231638973579
"2253",0.173817633814178,0,FALSE,FALSE,FALSE,0.0708378371084109
"2254",0.15313960529298,0,FALSE,TRUE,FALSE,0.10729464283213
"2255",0.0912525672269314,0.158706778084717,TRUE,FALSE,TRUE,0.126233674795367
"2256",0.107156225464122,0,FALSE,TRUE,FALSE,0.0676702768774703
"2257",0.414929430373013,0,FALSE,FALSE,FALSE,0.11945859240368
"2258",0.158377808995044,0.61,TRUE,FALSE,FALSE,0.149372513592243
"2259",0.354849898744326,0,FALSE,TRUE,FALSE,0.149363776273094
"2260",0.1757111671635,0,FALSE,TRUE,FALSE,0.146635992289521
"2261",0.345553478876368,0,FALSE,TRUE,FALSE,0.127767241909169
"2262",0.276365982694551,0,FALSE,FALSE,FALSE,0.12969785775058
"2263",0.0604687461321345,0.108299731489258,TRUE,FALSE,FALSE,0.053230796311982
"2264",0.144935768557737,0,FALSE,TRUE,FALSE,0.0999224321916699
"2265",0.0543391278787192,0.397075877004297,TRUE,FALSE,TRUE,0.0536792360944673
"2266",0.360118851602609,0,FALSE,TRUE,FALSE,0.118673369335011
"2267",0.219722108968056,0,FALSE,TRUE,FALSE,0.136513420729898
"2268",0.310659622894227,0,FALSE,TRUE,FALSE,0.0821696716826409
"2269",0.0589260112033889,0.175399431335547,TRUE,FALSE,TRUE,0.0868356483755633
"2270",0.291518678249638,0,FALSE,TRUE,FALSE,0.115864136465825
"2271",0.216778573944859,0,FALSE,TRUE,FALSE,0.0904077074257657
"2272",0.0835900260447679,0.412490505564855,TRUE,FALSE,TRUE,0.113172002206557
"2273",0.190061339829117,0,FALSE,FALSE,FALSE,0.106296633090824
"2274",0.0658010052525942,0.24409373474773,TRUE,FALSE,FALSE,0.08057585216593
"2275",0.10648558390659,0.418430646695197,TRUE,FALSE,FALSE,0.105529260868207
"2276",0.145981226611367,0.525556730553963,TRUE,FALSE,FALSE,0.141843618801795
"2277",0.269590363480005,0,FALSE,TRUE,FALSE,0.145708906068467
"2278",0.242063011696019,0.479764973549546,TRUE,FALSE,FALSE,0.0971266533480957
"2279",0.188998472043294,0,FALSE,TRUE,FALSE,0.128599887085147
"2280",0.126429371453767,0,FALSE,TRUE,FALSE,0.120301079261117
"2281",0.198927829139675,0.201381548461963,TRUE,FALSE,TRUE,0.0986709844088182
"2282",0.12488495268134,0,FALSE,TRUE,FALSE,0.121646736096591
"2283",0.321648689879481,0,FALSE,TRUE,FALSE,0.0870091309538111
"2284",0.464721682165648,0.61,TRUE,FALSE,FALSE,0.0624161664396524
"2285",0.604622195648157,0,FALSE,TRUE,FALSE,0.14121331863571
"2286",0.194033268513158,0,FALSE,FALSE,FALSE,0.0849153894465417
"2287",0.0933948626999016,0,FALSE,TRUE,FALSE,0.0540044641587883
"2288",0.152503477359412,0.61,TRUE,FALSE,FALSE,0.149850136879832
"2289",0.105045393386279,0,FALSE,TRUE,FALSE,0.0752375463722274
"2290",0.118609513557558,0,FALSE,TRUE,FALSE,0.117171846423298
"2291",0.124146840350242,0.61,TRUE,FALSE,FALSE,0.0672961600124836
"2292",0.176086217387214,0.274108643502809,TRUE,FALSE,FALSE,0.107558457669802
"2293",0.23203500381337,0,FALSE,TRUE,FALSE,0.100031403615139
"2294",0.132590797327505,0,FALSE,FALSE,FALSE,0.114851390267722
"2295",0.216094157471738,0.376617865939625,TRUE,FALSE,FALSE,0.0958214100217447
"2296",0.0736720468338048,0.473487776005867,TRUE,FALSE,TRUE,0.0844544473802671
"2297",0.208400736805533,0,FALSE,TRUE,FALSE,0.0854130416875705
"2298",0.185859571433537,0.481160691475912,TRUE,FALSE,FALSE,0.129311404679902
"2299",0.172910420285316,0.543446694017183,TRUE,FALSE,TRUE,0.0549908296670765
"2300",0.0564361804132647,0.205131951463409,TRUE,FALSE,FALSE,0.125564483203925
"2301",0.391960709743016,0,FALSE,TRUE,FALSE,0.0912977784406394
"2302",0.26537123600712,0,FALSE,TRUE,FALSE,0.12734168660827
"2303",0.39658087106493,0,FALSE,TRUE,FALSE,0.0543734308565035
"2304",0.201014766845498,0.302403841447085,TRUE,FALSE,FALSE,0.0673329029697925
"2305",0.117876958148554,0,FALSE,FALSE,FALSE,0.112730058189481
"2306",0.0548722245967102,0.507397102543569,TRUE,FALSE,FALSE,0.104883160814643
"2307",0.103563496653153,0.477893250997769,TRUE,FALSE,TRUE,0.0982727805851027
"2308",0.179372084546133,0,FALSE,TRUE,FALSE,0.107275593001395
"2309",0.22059880235954,0,FALSE,FALSE,FALSE,0.115709391399287
"2310",0.244565937230669,0.356058570626192,TRUE,FALSE,FALSE,0.0854550512274727
"2311",0.0734030290590598,0.189836052500668,TRUE,FALSE,TRUE,0.095049506961368
"2312",0.363046356932933,0,FALSE,FALSE,FALSE,0.130041520739906
"2313",0.245774194459199,0.61,TRUE,FALSE,FALSE,0.104537642025389
"2314",0.61,0,FALSE,FALSE,FALSE,0.147793310857378
"2315",0.0992121826977234,0.266895797178304,TRUE,FALSE,TRUE,0.146361384890042
"2316",0.11331013601013,0,FALSE,FALSE,FALSE,0.0857862592907623
"2317",0.281218968241998,0.472116008100516,TRUE,FALSE,FALSE,0.0536005135625601
"2318",0.277259701360025,0,FALSE,TRUE,FALSE,0.145908792875707
"2319",0.116609951644688,0,FALSE,FALSE,FALSE,0.108637813734822
"2320",0.111670972276402,0.268474549427628,TRUE,FALSE,FALSE,0.121245068637654
"2321",0.186037940881215,0,FALSE,FALSE,FALSE,0.144273157441057
"2322",0.162963843088714,0,FALSE,TRUE,FALSE,0.142979983892292
"2323",0.291715961510173,0,FALSE,FALSE,FALSE,0.12937806728296
"2324",0.157747956943525,0,FALSE,TRUE,FALSE,0.0992315038572997
"2325",0.103891192947944,0.370585354650393,TRUE,FALSE,FALSE,0.143045010184869
"2326",0.0757368689347131,0.268528741773655,TRUE,FALSE,FALSE,0.123606475023553
"2327",0.264465139503591,0,FALSE,FALSE,FALSE,0.1187921958277
"2328",0.423616397925684,0,FALSE,TRUE,FALSE,0.149259813921526
"2329",0.167149406227438,0,FALSE,TRUE,FALSE,0.140842603892088
"2330",0.0791781520779215,0,FALSE,TRUE,FALSE,0.0790071404073387
"2331",0.207822991897909,0.316151451884001,TRUE,FALSE,TRUE,0.050222367583774
"2332",0.194360926121808,0,FALSE,TRUE,FALSE,0.0977570920949802
"2333",0.245296365138055,0.302893812791444,TRUE,FALSE,FALSE,0.0913335429737344
"2334",0.17840668349406,0,FALSE,TRUE,FALSE,0.0745727758854628
"2335",0.291471687744401,0.61,TRUE,FALSE,FALSE,0.0689802650595084
"2336",0.120816937907441,0,FALSE,TRUE,FALSE,0.0519832196645439
"2337",0.61,0,FALSE,FALSE,FALSE,0.134014938934706
"2338",0.129087154001611,0.30181094773905,TRUE,FALSE,FALSE,0.130648327991366
"2339",0.280231840913318,0.315111891902052,TRUE,FALSE,FALSE,0.0728158469544724
"2340",0.112010393756959,0,FALSE,FALSE,FALSE,0.0751733578043059
"2341",0.525169791260219,0,FALSE,FALSE,FALSE,0.12383886249736
"2342",0.0802942998025129,0.1602836007718,TRUE,FALSE,FALSE,0.146092704124749
"2343",0.201974882580649,0.61,TRUE,FALSE,FALSE,0.0786921974271536
"2344",0.112264255705852,0,FALSE,TRUE,FALSE,0.0779453977942467
"2345",0.0846710164151,0,FALSE,TRUE,FALSE,0.0837041754508391
"2346",0.0663562006501513,0.605756859099125,TRUE,FALSE,TRUE,0.133988722111098
"2347",0.109960023788515,0.253059748829853,TRUE,FALSE,TRUE,0.132434626226313
"2348",0.17950376141535,0.27255663764663,TRUE,FALSE,FALSE,0.0885503848548979
"2349",0.455526704739469,0,FALSE,TRUE,FALSE,0.129334427579306
"2350",0.116080092018532,0.176973160402849,TRUE,FALSE,FALSE,0.0795398459769785
"2351",0.102483913498632,0,FALSE,TRUE,FALSE,0.0788102811435238
"2352",0.198332031602702,0,FALSE,FALSE,FALSE,0.141495097544976
"2353",0.119369174400345,0,FALSE,FALSE,FALSE,0.0588971612043679
"2354",0.248324777605308,0,FALSE,TRUE,FALSE,0.149207372451201
"2355",0.0840239111977732,0.495798143461313,TRUE,FALSE,FALSE,0.0836594011634588
"2356",0.177255390738851,0.496514036925363,TRUE,FALSE,TRUE,0.101571298087947
"2357",0.61,0,FALSE,FALSE,FALSE,0.142294788127765
"2358",0.100726761226542,0,FALSE,FALSE,FALSE,0.0757624549558386
"2359",0.0772515330139207,0.133628178061917,TRUE,FALSE,FALSE,0.107654357003048
"2360",0.137960649939219,0.293094950534187,TRUE,FALSE,FALSE,0.116831375123002
"2361",0.146047998870439,0,FALSE,FALSE,FALSE,0.116149690398015
"2362",0.312713863513863,0,FALSE,TRUE,FALSE,0.0788467569509521
"2363",0.129666218375371,0,FALSE,FALSE,FALSE,0.116445883968845
"2364",0.143370159084057,0.61,TRUE,FALSE,FALSE,0.128601293242536
"2365",0.151470386615733,0,FALSE,FALSE,FALSE,0.139485492534004
"2366",0.187233394016533,0,FALSE,FALSE,FALSE,0.0716384779894725
"2367",0.255985643382639,0.36464690149874,TRUE,FALSE,FALSE,0.106603200105019
"2368",0.151290991789029,0.212135982490145,TRUE,FALSE,FALSE,0.138375378702767
"2369",0.229057872116702,0.61,TRUE,FALSE,FALSE,0.0582669535418972
"2370",0.61,0,FALSE,FALSE,FALSE,0.0640326218679547
"2371",0.133194661727567,0.187968044169247,TRUE,FALSE,FALSE,0.11473962883465
"2372",0.61,0,FALSE,FALSE,FALSE,0.0873779243789613
"2373",0.0902910197920551,0,FALSE,FALSE,FALSE,0.0864808456972241
"2374",0.0735514710955195,0,FALSE,TRUE,FALSE,0.0551869861781597
"2375",0.129420880615425,0.434348284965381,TRUE,FALSE,FALSE,0.103440954349935
"2376",0.0632256504260235,0,FALSE,TRUE,FALSE,0.0599202988669276
"2377",0.125550709315576,0,FALSE,FALSE,FALSE,0.0650303469737992
"2378",0.397331359188154,0.61,TRUE,FALSE,FALSE,0.0860276132356375
"2379",0.0744203485363146,0.372858979762532,TRUE,FALSE,FALSE,0.129069595155306
"2380",0.458458822079287,0.61,TRUE,FALSE,FALSE,0.133291621436365
"2381",0.204321718627028,0,FALSE,TRUE,FALSE,0.0752093501156196
"2382",0.22818094376645,0.61,TRUE,FALSE,FALSE,0.0784513382939622
"2383",0.282806268896872,0.578496812736633,TRUE,FALSE,TRUE,0.0837752739200368
"2384",0.174462390091832,0.545791213845319,TRUE,FALSE,FALSE,0.100769149139524
"2385",0.183671459449546,0,FALSE,FALSE,FALSE,0.0636578614357859
"2386",0.0781043741900459,0.163513104077328,TRUE,FALSE,TRUE,0.0809606314869598
"2387",0.117101999565316,0.128699315138178,TRUE,FALSE,TRUE,0.116472750180401
"2388",0.233928837277927,0,FALSE,FALSE,FALSE,0.145255929487757
"2389",0.137565838103183,0,FALSE,FALSE,FALSE,0.134045623638667
"2390",0.0979220882544594,0.458157678218125,TRUE,FALSE,FALSE,0.10853156724479
"2391",0.0843894547856755,0.60278466557242,TRUE,FALSE,TRUE,0.0721142146736383
"2392",0.391396672961584,0,FALSE,TRUE,FALSE,0.142519423412159
"2393",0.168117926865587,0,FALSE,TRUE,FALSE,0.115882904152386
"2394",0.363636432908664,0,FALSE,TRUE,FALSE,0.09000927018933
"2395",0.110662194902284,0.153733715439815,TRUE,FALSE,TRUE,0.10400750534609
"2396",0.446800753616212,0,FALSE,FALSE,FALSE,0.0848531296243891
"2397",0.101449045422487,0,FALSE,FALSE,FALSE,0.0525572722079232
"2398",0.171527680829448,0,FALSE,TRUE,FALSE,0.108915205928497
"2399",0.0723449890909231,0.218865581857972,TRUE,FALSE,FALSE,0.114110854524188
"2400",0.198788026339177,0.439363543261046,TRUE,FALSE,TRUE,0.098723299219273
"2401",0.0775257325665834,0.117356327362359,TRUE,FALSE,FALSE,0.10315407300368
"2402",0.106061253337103,0.494456615627228,TRUE,FALSE,FALSE,0.085086889914237
"2403",0.151363873076807,0,FALSE,TRUE,FALSE,0.108770941593684
"2404",0.316229942611466,0,FALSE,TRUE,FALSE,0.0544224947690964
"2405",0.217916812808516,0.227137338439934,TRUE,FALSE,FALSE,0.0778861251426861
"2406",0.161310710924174,0,FALSE,TRUE,FALSE,0.1373099664459
"2407",0.0884998653514155,0.438505014337084,TRUE,FALSE,FALSE,0.0509735592175275
"2408",0.262179487159363,0.56072344065406,TRUE,FALSE,FALSE,0.123452408658341
"2409",0.0951605904500919,0.205728484017308,TRUE,FALSE,TRUE,0.0661896822508425
"2410",0.14716708782681,0,FALSE,FALSE,FALSE,0.136894141929224
"2411",0.284633004973838,0,FALSE,TRUE,FALSE,0.0588922575116158
"2412",0.10447021999129,0.61,TRUE,FALSE,FALSE,0.0910979874199256
"2413",0.094464221953848,0.106381719564419,TRUE,FALSE,FALSE,0.0779360561864451
"2414",0.141401205622631,0,FALSE,FALSE,FALSE,0.0599038740620017
"2415",0.143853672780097,0,FALSE,FALSE,FALSE,0.130185095127672
"2416",0.100863456958905,0,FALSE,FALSE,FALSE,0.0807248933706433
"2417",0.195561417820863,0,FALSE,FALSE,FALSE,0.0602688463171944
"2418",0.198976305490917,0.61,TRUE,FALSE,FALSE,0.0957603772636503
"2419",0.128184095167782,0.61,TRUE,FALSE,FALSE,0.100815974758007
"2420",0.359046555618324,0,FALSE,FALSE,FALSE,0.131065958039835
"2421",0.0686921381359918,0.549851917564331,TRUE,FALSE,TRUE,0.139106893748976
"2422",0.126378178910274,0.220749150798656,TRUE,FALSE,FALSE,0.145872835605405
"2423",0.408964393102618,0,FALSE,TRUE,FALSE,0.0676516999490559
"2424",0.396749213756993,0,FALSE,FALSE,FALSE,0.145751236425713
"2425",0.0667482663449208,0.178740074638266,TRUE,FALSE,TRUE,0.140470988862216
"2426",0.165626641788071,0.414441381780678,TRUE,FALSE,TRUE,0.117247390118428
"2427",0.172221999150544,0,FALSE,TRUE,FALSE,0.12112213766668
"2428",0.0692738918162772,0,FALSE,TRUE,FALSE,0.0618814509361982
"2429",0.434615318443018,0.61,TRUE,FALSE,FALSE,0.141237288969569
"2430",0.112691876774673,0,FALSE,TRUE,FALSE,0.0895028329687193
"2431",0.117282494978363,0.360791261263107,TRUE,FALSE,TRUE,0.0691667398437858
"2432",0.0771849053621927,0.506230347955084,TRUE,FALSE,FALSE,0.0676542280241847
"2433",0.0923369980791774,0.0939943616976961,TRUE,FALSE,FALSE,0.0867789221229032
"2434",0.280675728421219,0.316104548773728,TRUE,FALSE,FALSE,0.130599108315073
"2435",0.0796127595354642,0.25855751610361,TRUE,FALSE,FALSE,0.0754308704752475
"2436",0.186063585818549,0,FALSE,TRUE,FALSE,0.109273628867231
"2437",0.392000733602607,0.61,TRUE,FALSE,FALSE,0.0543889353750274
"2438",0.188767245625585,0.399460495901005,TRUE,FALSE,TRUE,0.0616560075897723
"2439",0.201341708555398,0.423633599200693,TRUE,FALSE,TRUE,0.078692415333353
"2440",0.0743917950813631,0.200586992044373,TRUE,FALSE,TRUE,0.0671998595353216
"2441",0.175081249145647,0,FALSE,FALSE,FALSE,0.0527837926987559
"2442",0.150938429637206,0,FALSE,TRUE,FALSE,0.063281589676626
"2443",0.227649395754611,0,FALSE,TRUE,FALSE,0.131974580441602
"2444",0.294370871706432,0,FALSE,TRUE,FALSE,0.0676575190387666
"2445",0.188920511925079,0,FALSE,TRUE,FALSE,0.087660671537742
"2446",0.248549270168305,0,FALSE,TRUE,FALSE,0.0655972547130659
"2447",0.362469483156284,0,FALSE,TRUE,FALSE,0.075263380468823
"2448",0.120027427940262,0,FALSE,TRUE,FALSE,0.0876660021021962
"2449",0.352947201300412,0,FALSE,FALSE,FALSE,0.0648710869252682
"2450",0.180876483555874,0,FALSE,TRUE,FALSE,0.119878790597431
"2451",0.0936343109932865,0.450805233524289,TRUE,FALSE,FALSE,0.0914086782140657
"2452",0.208348377710018,0,FALSE,TRUE,FALSE,0.0851337075000629
"2453",0.136131413392843,0.270505505288428,TRUE,FALSE,TRUE,0.0971591323846951
"2454",0.269798131198619,0.61,TRUE,FALSE,FALSE,0.0594083811156452
"2455",0.130278322194179,0,FALSE,TRUE,FALSE,0.112653414579108
"2456",0.217178103809878,0.61,TRUE,FALSE,FALSE,0.0713072970043868
"2457",0.153599151213301,0.310567825497128,TRUE,FALSE,FALSE,0.121490017208271
"2458",0.0994009401649237,0,FALSE,FALSE,FALSE,0.0822049419395626
"2459",0.61,0,FALSE,FALSE,FALSE,0.102976132137701
"2460",0.165961491631926,0,FALSE,TRUE,FALSE,0.133816816844046
"2461",0.270208988111417,0.330363718485794,TRUE,FALSE,TRUE,0.0875394478905946
"2462",0.283221498717831,0.435651297448203,TRUE,FALSE,FALSE,0.0976169251371175
"2463",0.181754735821559,0.353828665311448,TRUE,FALSE,FALSE,0.104753722180612
"2464",0.160506790860114,0.61,TRUE,FALSE,FALSE,0.0989503485616297
"2465",0.267389631331865,0,FALSE,FALSE,FALSE,0.137716016802005
"2466",0.167299305902229,0,FALSE,TRUE,FALSE,0.133856802829541
"2467",0.150527335022493,0,FALSE,FALSE,FALSE,0.138367028906941
"2468",0.220093737641276,0,FALSE,TRUE,FALSE,0.117445142474025
"2469",0.0861975544527649,0.45125623024993,TRUE,FALSE,TRUE,0.126483623078093
"2470",0.168998782313429,0,FALSE,FALSE,FALSE,0.113866499182768
"2471",0.139116107332369,0,FALSE,FALSE,FALSE,0.0533174425596371
"2472",0.11417346817499,0,FALSE,TRUE,FALSE,0.0779396612662822
"2473",0.173766518020223,0,FALSE,TRUE,FALSE,0.0714780057314783
"2474",0.1325170506874,0.233229428436607,TRUE,FALSE,FALSE,0.126237302692607
"2475",0.169279136810531,0.256596443828681,TRUE,FALSE,TRUE,0.0859776576980948
"2476",0.100098586880131,0.61,TRUE,FALSE,FALSE,0.127452089707367
"2477",0.062230953158425,0.426118514919654,TRUE,FALSE,FALSE,0.132991066621616
"2478",0.165169743075967,0,FALSE,FALSE,FALSE,0.123670087615028
"2479",0.0575928941294226,0.397328695386666,TRUE,FALSE,TRUE,0.113005378306843
"2480",0.44026531514246,0,FALSE,FALSE,FALSE,0.13802318230737
"2481",0.121967897808292,0.139745475933887,TRUE,FALSE,FALSE,0.0765147791011259
"2482",0.20208680875703,0,FALSE,TRUE,FALSE,0.114645838085562
"2483",0.25211374809299,0.380989092435064,TRUE,FALSE,TRUE,0.0873643773142248
"2484",0.449167050510786,0,FALSE,TRUE,FALSE,0.113494366407394
"2485",0.389139099889272,0,FALSE,TRUE,FALSE,0.0766946711810306
"2486",0.173655805954294,0,FALSE,TRUE,FALSE,0.0784076131647453
"2487",0.134340026111605,0,FALSE,TRUE,FALSE,0.113688136497512
"2488",0.279051448073316,0,FALSE,TRUE,FALSE,0.131571908690967
"2489",0.0565219620437513,0.214220664952882,TRUE,FALSE,FALSE,0.0856700830860063
"2490",0.060014377280691,0.514101654882912,TRUE,FALSE,TRUE,0.0775852461345494
"2491",0.168407730271011,0.209893085667863,TRUE,FALSE,FALSE,0.056292848335579
"2492",0.076258455268362,0.133856610143131,TRUE,FALSE,TRUE,0.0845125533873215
"2493",0.0708502487671697,0.132786753655439,TRUE,FALSE,TRUE,0.109071172703989
"2494",0.141398580791429,0,FALSE,FALSE,FALSE,0.12230458301492
"2495",0.152083751885289,0.61,TRUE,FALSE,FALSE,0.0864086482208222
"2496",0.371122246130634,0.61,TRUE,FALSE,FALSE,0.103602873790078
"2497",0.229944977977129,0,FALSE,FALSE,FALSE,0.0716200556140393
"2498",0.111149124959996,0.167323207976217,TRUE,FALSE,TRUE,0.110209999117069
"2499",0.266702449059257,0,FALSE,TRUE,FALSE,0.0790070836897939
"2500",0.0786780923542104,0.61,TRUE,FALSE,FALSE,0.120920237945393
"2501",0.123141824337654,0,FALSE,FALSE,FALSE,0.111841233051382
"2502",0.123893358134129,0,FALSE,TRUE,FALSE,0.0552362205693498
"2503",0.333259372137116,0,FALSE,TRUE,FALSE,0.0956941147800535
"2504",0.61,0,FALSE,FALSE,FALSE,0.141592785902321
"2505",0.420538060925901,0,FALSE,FALSE,FALSE,0.116392088215798
